X,Y,FIRE_NUM,FIRE_YEAR,RSPNCE_TYP,IGNITN_DT,FIREOUT_DT,STATUS,FIRE_CAUSE,FIRE_CENTR,ZONE,FIRE_ID,FIRE_TYPE,INCIDNT_NM,GEOGRAPHIC,LATITUDE,LONGITUDE,CURRENT_SZ,FIRE_LINK,FEATURE_CD,OBJECTID
1629979.8154,517257.744700001,N52736,2023,Full,2023/08/08,2023/08/14,Out,Lightning,6,5,2736,Fire,,Clearwater Creek,49.3236,-117.3197,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52736,0.0000000000,10211708
1388333.3798,560632.117200001,K62682,2023,Full,2023/08/09,2023/08/11,Out,Lightning,5,6,2682,Fire,Crater Lake,Crater Lake,49.9280,-120.5869,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62682,0.0000000000,10211709
1636233.9531,644461.256600001,N72350,2023,Modified,2023/07/17,2023/09/27,Out,Lightning,6,7,2350,Fire,,Lake Creek,50.4515,-117.0131,590.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72350,0.0000000000,10211710
1546431.7992,683358.573900002,N43238,2023,Modified,2023/08/21,2023/10/19,Out,Lightning,6,4,3238,Fire,,Begbie Shoulder,50.8939,-118.2104,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N43238,0.0000000000,10211711
1400506.196,478008.224800003,K61125,2023,Full,2023/07/02,2023/07/06,Out,Lightning,5,6,1125,Fire,Placer Creek,Placer Creek,49.1785,-120.5070,0.270,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61125,0.0000000000,10211712
1611008.931,579375.175399997,N52556,2023,Full,2023/08/06,2023/08/12,Out,Lightning,6,5,2556,Fire,,Cove Creek,49.8990,-117.4760,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52556,0.0000000000,10211713
1249202.8431,784690.072499999,C21231,2023,Full,2023/07/07,2023/07/07,Out,Lightning,7,2,1231,Fire,C21231,2km S of Till Lake,52.0160,-122.3617,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21231,0.0000000000,10211714
1039883.0665,481876.074,V73141,2023,Monitor,2023/08/28,2023/10/03,Out,Lightning,2,7,3141,Fire,DOROTHY CREEK,3.3km N of Taylor River,49.3518,-125.4515,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V73141,0.0000000000,10211715
1780104.8687,513841.917899999,N12643,2023,Full,2023/08/07,2023/08/09,Out,Lightning,6,1,2643,Fire,Gold Creek East,Gold Creek East,49.1086,-115.2867,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12643,0.0000000000,10211716
949854.818199999,645635.351300003,V93228,2023,Full,2023/09/11,2023/09/11,Out,Lightning,2,9,3228,Fire,,0.5 K E of Broughton Lake,50.8231,-126.7123,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93228,0.0000000000,10211717
1396937.8351,490355.994500001,K61631,2023,Full,2023/07/12,2023/07/13,Out,Lightning,5,6,1631,Fire,Combination Creek,Combination Creek,49.2918,-120.5428,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61631,0.0000000000,10211718
1519761.0139,664428.590799999,K42967,2023,Full,2023/08/26,2023/08/29,Out,Lightning,5,4,2967,Fire,kidney lake1,Kidney Lake 2,50.7505,-118.6158,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42967,0.0000000000,10211719
1166919.0401,1002998.4834,G12425,2023,Full,2023/08/01,2023/08/03,Out,Lightning,4,1,2425,Fire,G12425,4km  SW of Saxton Lake,54.0034,-123.4469,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12425,0.0000000000,10211720
1285457.4017,835418.925700003,C31915,2023,Full,2023/07/17,2023/07/24,Out,Lightning,7,3,1915,Fire,C31915,SE Dorsey Lake,52.4522,-121.7896,0.090,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C31915,0.0000000000,10211721
1103096.7527,888676.185899999,C11321,2023,Full,2023/07/08,2023/08/02,Out,Lightning,7,1,1321,Fire,C11321,8.6km S of Kluskus Lakes,52.9958,-124.4607,36.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11321,0.0000000000,10211722
1268003.0989,773281.035900009,C21896,2023,Full,2023/07/15,2023/07/28,Out,Lightning,7,2,1896,Fire,C21896,4.5km S of Boitano Lake,51.9048,-122.0969,0.410,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21896,0.0000000000,10211723
1410193.4593,629682.866599998,K22033,2023,Full,2023/07/20,2023/07/23,Out,Lightning,5,2,2033,Fire,,W of Gowans Lake,50.5312,-120.2048,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22033,0.0000000000,10211724
1015186.0911,539477.921199993,V82991,2023,Monitor,2023/08/28,2023/11/10,Out,Lightning,2,8,2991,Fire,S OF MIA LAKE,N Elk River,49.8712,-125.7888,18.290,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82991,0.0000000000,10211725
1290022.9186,1337648.7864,G80873,2023,Full,2023/06/23,2023/06/25,Out,Lightning,4,8,873,Fire,Umbach Creek,Umbach creek,56.9411,-121.2232,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80873,0.0000000000,10211726
1330267.558,844929.979599999,C33188,2023,Full,2023/09/06,2023/09/09,Out,Lightning,7,3,3188,Fire,C33188,S of Klinne Lake,52.5116,-121.1209,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C33188,0.0000000000,10211727
1224775.8547,1004269.5867,G11871,2023,Full,2023/07/17,2023/07/20,Out,Lightning,4,1,1871,Fire,Bertschi Creek,Bertschi Creek,53.9928,-122.5622,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11871,0.0000000000,10211728
1223966.7711,1550954.9054,G91691,2023,Full,2023/07/10,2023/07/15,Out,Lightning,4,9,1691,Fire,,Utahn Creek,58.8876,-122.1163,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91691,0.0000000000,10211729
1461837.6636,668258.999199997,K42868,2023,Full,2023/08/19,2023/08/28,Out,Lightning,5,4,2868,Fire,,Broderick Creek,50.8359,-119.4287,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42868,0.0000000000,10211730
1468822.9358,568140.588500002,K52808,2023,Full,2023/08/17,2023/10/18,Out,Unknown,5,5,2808,Fire,WALROY LAKE,Walroy Lake,49.9343,-119.4611,733.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52808,0.0000000000,10211731
1057521.5973,1197897.5372,G63023,2023,Modified,2023/08/27,2023/09/10,Out,Unknown,4,6,3023,Fire,G63023,20 mi creek,55.7731,-125.0811,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G63023,0.0000000000,10211732
1469879.6838,573257.6662,K52809,2023,Full,2023/08/17,2023/08/18,Out,Unknown,5,5,2809,Fire,,Porcupine Crescent,49.9792,-119.4398,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52809,0.0000000000,10211733
977255.725,825866.107799998,VA0784,2023,Full,2023/06/14,2023/06/14,Out,Person,2,10,784,Fire,VA0784,Assanany Creek,52.4422,-126.3352,0.090,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA0784,0.0000000000,10211734
968210.7308,821075.761899999,VA2806,2023,Full,2023/08/17,2023/08/17,Out,Lightning,2,10,2806,Fire,VA2806,E of Nusatsum River,52.3988,-126.4680,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA2806,0.0000000000,10211735
1293336.4485,1289801.4696,G80291,2023,Full,2023/05/13,,Under Control,Person,4,8,291,Fire,Stoddart Creek,Stoddart Creek,56.5112,-121.2219,29505.900,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80291,0.0000000000,10211736
1273784.1072,795958.483899997,C22891,2023,Full,2023/08/21,2023/08/22,Out,Person,7,2,2891,Fire,C22891,S of Borland Creek,52.1050,-121.9943,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C22891,0.0000000000,10211737
1056157.7893,818737.388199998,C50098,2023,Full,2023/04/26,2023/04/27,Out,Person,7,5,98,Fire,C50098,SW of Dean River,52.3758,-125.1736,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50098,0.0000000000,10211738
1460903.8927,533947.0466,K52031,2023,Full,2023/07/21,2023/08/08,Out,Person,5,5,2031,Fire,,Gilser Brook,49.6345,-119.6138,1.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52031,0.0000000000,10211739
1197023.7627,1533132.1984,G93151,2023,Full,2023/09/03,2023/09/03,Out,Person,4,9,3151,Fire,Clark Lake Road,Km 8 on Clark Lake Road,58.7402,-122.5975,0.250,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93151,0.0000000000,10211740
1361260.1091,1238643.80580001,G73140,2023,Full,2023/09/02,,Under Control,Person,4,7,3140,Fire,,215 Road,56.0086,-120.1883,10.850,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G73140,0.0000000000,10211741
1318571.749,1278771.9188,G80227,2023,Full,2023/05/04,2023/05/06,Out,Person,4,8,227,Fire,,14970 Rose Prairie Road,56.3967,-120.8254,7.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80227,0.0000000000,10211742
1250618.3352,495121.387800002,V13306,2023,Full,2023/09/17,2023/10/27,Out,Unknown,2,1,3306,Fire,V13306,Goose Island,49.4174,-122.5471,0.090,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V13306,0.0000000000,10211743
1508638.6576,679170.538,K42988,2023,Full,2023/08/25,2023/09/05,Out,Person,5,4,2988,Fire,link creek fire,Link Creek,50.8925,-118.7513,1.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42988,0.0000000000,10211744
1332617.106,1227367.2645,G71539,2023,Full,2023/07/11,2023/07/17,Out,Person,4,7,1539,Fire,,Kiskatinaw River,55.9281,-120.6610,1.920,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71539,0.0000000000,10211745
1079166.0466,1073552.2363,G50916,2023,Full,2023/06/18,2023/07/26,Out,Lightning,4,5,916,Fire,TATCHIE RIVER / S...,Confluence of Tachie River and Stuart Lake,54.6563,-124.7700,4.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50916,0.0000000000,10211746
981822.8448,1612233.6325,G90266,2023,Full,2023/05/06,2023/06/14,Out,Person,4,9,266,Fire,Liard River,Liard River,59.4932,-126.3203,14.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90266,0.0000000000,10211747
1469275.525,578597.058299995,K42815,2023,Full,2023/08/18,2023/10/18,Out,Lightning,5,4,2815,Fire,CLARKE CREEK,Clarke Creek,50.0275,-119.4413,372.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42815,0.0000000000,10211748
1223040.0475,524232.239500003,V31146,2023,Full,2023/07/04,2023/07/07,Out,Unknown,2,3,1146,Fire,V31146,E of Manquam River,49.6905,-122.9091,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31146,0.0000000000,10211749
1166610.7394,754130.416399999,C53478,2023,Full,2023/12/05,2024/01/17,Out,Person,7,5,3478,Fire,,1.3km S Scum Lake,51.7737,-123.5816,28.420,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C53478,0.0000000000,10211750
1048620.2755,827859.409599999,C50254,2023,Full,2023/05/09,2023/05/10,Out,Person,7,5,254,Fire,C50254,N of Marten Road,52.4584,-125.2832,1.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50254,0.0000000000,10211751
1321649.5196,476834.318199999,V11064,2023,Full,2023/07/01,2023/07/12,Out,Person,2,1,1064,Fire,V11064,SE Jones Lake,49.2176,-121.5864,0.320,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11064,0.0000000000,10211752
1226698.5851,643729.925599999,K70092,2023,Full,2023/04/26,2023/05/11,Out,Person,5,7,92,Fire,Cadawallader Creek,Cadwallader Creek,50.7620,-122.7832,7.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70092,0.0000000000,10211753
1012450.0258,560571.514699997,V81868,2023,Full,2023/07/13,2023/07/20,Out,Lightning,2,8,1868,Fire,V81868,N of Grilse Creek,50.0609,-125.8261,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81868,0.0000000000,10211544
1087279.8802,998094.8146,G42292,2023,Full,2023/07/27,2023/07/27,Out,Lightning,4,4,2292,Fire,G42292,Chowsunkut Lake,53.9791,-124.6660,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42292,0.0000000000,10211545
957126.193,646977.9436,V93005,2023,Full,2023/08/28,2023/09/01,Out,Lightning,2,9,3005,Fire,V93005,Sir Edmund Bay,50.8358,-126.6092,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93005,0.0000000000,10211546
1534252.9216,630745.191800001,K40761,2023,Full,2023/06/12,2023/06/15,Out,Lightning,5,4,761,Fire,,Kate Creek FSR,50.4358,-118.4622,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40761,0.0000000000,10211547
1087771.6472,823050.769099999,C52592,2023,Full,2023/08/06,2023/08/07,Out,Lightning,7,5,2592,Fire,C52592,3km N of Palmer Creek,52.4103,-124.7073,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C52592,0.0000000000,10211548
1631393.3468,611363.404599998,N72833,2023,Modified,2023/08/06,2023/10/04,Out,Lightning,6,7,2833,Fire,,Mount Cooper,50.1619,-117.1390,366.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72833,0.0000000000,10211549
1282742.9535,1029845.0538,G11533,2023,Full,2023/07/09,2023/07/25,Out,Lightning,4,1,1533,Fire,,S of McGregor River,54.1931,-121.6536,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11533,0.0000000000,10211550
1208964.8505,854665.3477,C11559,2023,Full,2023/07/10,2023/07/13,Out,Lightning,7,1,1559,Fire,C11559,1.2km W of Tzenzaicut Lake,52.6600,-122.9037,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11559,0.0000000000,10211551
1483799.0672,667973.443299999,K42895,2023,Full,2023/08/21,2023/08/22,Out,Lightning,5,4,2895,Fire,,McIntyre Creek,50.8146,-119.1185,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42895,0.0000000000,10211552
1607458.4604,657684.8451,N72104,2023,Full,2023/07/21,2023/08/12,Out,Lightning,6,7,2104,Fire,LAUGHTON CREEK,Laughten Creek,50.6015,-117.3929,8.800,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72104,0.0000000000,10211553
1016235.0395,537464.499699999,V82992,2023,Full,2023/08/28,2023/09/12,Out,Lightning,2,8,2992,Fire,V82992,S Elk River,49.8530,-125.7743,0.300,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82992,0.0000000000,10211554
1608341.7724,656815.2939,N72340,2023,Full,2023/07/30,2023/07/31,Out,Lightning,6,7,2340,Fire,Laughton 2,Lardeau Creek No. 2,50.5928,-117.3820,0.080,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72340,0.0000000000,10211555
1353238.6927,1158822.298,G71193,2023,Full,2023/07/05,2023/07/08,Out,Lightning,4,7,1193,Fire,,Minstik Creek,55.3015,-120.4179,0.440,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71193,0.0000000000,10211556
1153820.5028,955111.1109,G41000,2023,Full,2023/06/29,2023/06/29,Out,Lightning,4,4,1000,Fire,Berta,20 km Berta FSR,53.5786,-123.6712,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41000,0.0000000000,10211557
1273522.9595,1648268.7949,G91086,2023,Monitor,2023/06/29,2023/07/24,Out,Lightning,4,9,1086,Fire,G91086,8NM N Yeka Lake,59.7332,-121.1437,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91086,0.0000000000,10211558
966230.207900001,637601.588799999,V93074,2023,Full,2023/08/28,2023/09/03,Out,Lightning,2,9,3074,Fire,V93074,East of Echo Bay,50.7522,-126.4789,0.050,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93074,0.0000000000,10211559
1559663.836,720247.1369,N42380,2023,Monitor,2023/07/31,2023/10/19,Out,Lightning,6,4,2380,Fire,,Elm Creek,51.2098,-117.9639,66.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42380,0.0000000000,10211560
1094215.6778,437176.693400004,V73110,2023,Modified,2023/08/28,2023/10/10,Out,Lightning,2,7,3110,Fire,SARITA RIVER,W Little Nitinat River,48.9432,-124.7156,12.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V73110,0.0000000000,10211561
1107259.0045,1185660.9278,G61529,2023,Full,2023/07/10,2023/07/12,Out,Lightning,4,6,1529,Fire,,Manson Lake,55.6552,-124.2916,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61529,0.0000000000,10211562
1208014.4148,1575768.5838,G91028,2023,Full,2023/06/30,2023/07/04,Out,Lightning,4,9,1028,Fire,,Snake River,59.1178,-122.3703,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91028,0.0000000000,10211563
1177751.382,951452.324399999,G11002,2023,Full,2023/06/29,2023/06/29,Out,Lightning,4,1,1002,Fire,G11002,Butcherflats Creek,53.5382,-123.3113,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11002,0.0000000000,10211564
1253775.7156,549528.953,V33207,2023,Monitor,2023/08/28,2023/09/27,Out,Lightning,2,3,3207,Fire,SNOWCAP CREEK,NW Glacier Lake,49.9048,-122.4663,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V33207,0.0000000000,10211565
1715943.4948,681823.5891,N20466,2023,Modified,2023/05/17,2023/06/09,Out,Lightning,6,2,466,Fire,N20466,Mitchell Ridge,50.6875,-115.8263,40.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N20466,0.0000000000,10211566
999996.6082,826986.8566,VA1507,2023,Full,2023/07/09,2023/07/29,Out,Lightning,2,10,1507,Fire,BEAR CAMP CREEK,2km W of Mosher Creek,52.4528,-126.0001,1.810,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1507,0.0000000000,10211567
1406230.3023,491249.409599996,K62022,2023,Full,2023/07/21,2023/07/23,Out,Lightning,5,6,2022,Fire,Willis Creek,Willis Creek,49.2933,-120.4146,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62022,0.0000000000,10211568
1235114.0332,760105.935299997,C20984,2023,Full,2023/06/28,2023/06/29,Out,Lightning,7,2,984,Fire,C20984,NW of Poison Lake,51.8020,-122.5844,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C20984,0.0000000000,10211569
1255639.5602,831716.892200005,C21272,2023,Full,2023/07/08,2023/07/11,Out,Lightning,7,2,1272,Fire,C21272,S of Sheridan Creek,52.4341,-122.2314,0.050,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21272,0.0000000000,10211570
1308005.5263,599948.027499997,K70951,2023,Full,2023/06/27,2023/06/28,Out,Lightning,5,7,951,Fire,Stein Mountain,Stein Mountain,50.3303,-121.6700,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70951,0.0000000000,10211571
1025256.7367,560393.000899998,V83048,2023,Full,2023/08/29,2023/09/02,Out,Lightning,2,8,3048,Fire,V83048,E Patterson Lake,50.0589,-125.6473,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83048,0.0000000000,10211572
1116074.7901,1031214.347,G42060,2023,Full,2023/07/21,2023/07/22,Out,Lightning,4,4,2060,Fire,,Dog Creek,54.2700,-124.2133,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42060,0.0000000000,10211573
1225080.0191,1552456.2725,G92456,2023,Full,2023/08/01,2023/08/04,Out,Lightning,4,9,2456,Fire,,20km south of Snake River,58.9005,-122.0956,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92456,0.0000000000,10211574
1017487.068,535559.681299998,V82993,2023,Monitor,2023/08/28,2023/11/10,Out,Lightning,2,8,2993,Fire,FILBERG CREEK,SE Lady Falls - MONITOR ONLY,49.8359,-125.7570,14.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82993,0.0000000000,10211575
1226302.9239,1569809.6456,G91549,2023,Full,2023/07/10,2023/07/12,Out,Lightning,4,9,1549,Fire,,Komie Creek,59.0556,-122.0576,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91549,0.0000000000,10211576
1777416.3772,531019.946799997,N10537,2023,Full,2023/05/28,2023/05/31,Out,Lightning,6,1,537,Fire,,Koocanusa Lake,49.2651,-115.2877,0.040,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10537,0.0000000000,10211577
1298783.4619,805629.1472,C30979,2023,Full,2023/06/28,2023/06/28,Out,Lightning,7,3,979,Fire,C30979,SE of Gravel Creek,52.1783,-121.6206,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C30979,0.0000000000,10211578
1750720.5475,665372.317800001,N22508,2023,Modified,2023/08/04,2023/10/24,Out,Lightning,6,2,2508,Fire,Schofield Creek,Schofield Creek,50.4956,-115.3742,711.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22508,0.0000000000,10211579
998178.483400001,598691.956799998,V83013,2023,Full,2023/08/28,2023/08/30,Out,Lightning,2,8,3013,Fire,V83013,Newcastle Ridge,50.4036,-126.0256,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83013,0.0000000000,10211580
